group	label	showSelected1
1	Cluster 31: 713/40140 pixels shown, logFC -4.7 to 4.9, log10(p) 0.0 to 4.0	31
1	Cluster 42: 476/5552 pixels shown, logFC -4.0 to 4.4, log10(p) 0.0 to 3.5	42
1	Cluster 59: 11/5244 pixels shown, logFC -4.2 to 3.6, log10(p) 0.0 to 2.0	59
1	Cluster 67: 808/3028 pixels shown, logFC -4.6 to 4.2, log10(p) 0.0 to 2.5	67
1	Cluster 91: 125/125 pixels shown, logFC -3.1 to 3.9, log10(p) 0.0 to 1.7	91
1	Cluster 94: 16/7089 pixels shown, logFC -4.7 to 4.5, log10(p) 0.0 to 2.9	94
1	Cluster 96: 9/120 pixels shown, logFC -3.1 to 3.6, log10(p) 0.0 to 1.4	96
1	Cluster 151: 398/7364 pixels shown, logFC -4.9 to 5.0, log10(p) 0.0 to 3.5	151
1	Cluster 192: 245/246 pixels shown, logFC -3.5 to 3.6, log10(p) 0.0 to 1.4	192
1	Cluster 217: 1266/1361 pixels shown, logFC -3.8 to 4.2, log10(p) 0.0 to 2.0	217
1	Cluster 254: 29/333 pixels shown, logFC -2.6 to 3.6, log10(p) 0.0 to 1.4	254
1	Cluster 302: 2/108 pixels shown, logFC -0.2 to 3.6, log10(p) 0.0 to 1.4	302
1	Cluster 354: 93/94 pixels shown, logFC -2.6 to 3.9, log10(p) 0.0 to 1.7	354
1	Cluster 410: 26/26 pixels shown, logFC 0.9 to 3.3, log10(p) 0.2 to 1.1	410
1	Cluster 453: 54/54 pixels shown, logFC -2.6 to 3.6, log10(p) 0.0 to 1.4	453
