group	label	showSelected1
1	Cluster 7: 24/82390 pixels shown, logFC -4.2 to 4.2, log10(p) 0.0 to 2.0	7
1	Cluster 42: 1824/5552 pixels shown, logFC -4.0 to 4.4, log10(p) 0.0 to 3.5	42
1	Cluster 59: 9/5244 pixels shown, logFC -4.2 to 3.6, log10(p) 0.0 to 2.0	59
1	Cluster 67: 24/3028 pixels shown, logFC -4.6 to 4.2, log10(p) 0.0 to 2.5	67
1	Cluster 88: 56/2239 pixels shown, logFC -4.0 to 4.9, log10(p) 0.0 to 3.1	88
1	Cluster 145: 29/1022 pixels shown, logFC -4.6 to 3.9, log10(p) 0.0 to 2.5	145
1	Cluster 151: 494/7364 pixels shown, logFC -4.9 to 5.0, log10(p) 0.0 to 3.5	151
1	Cluster 302: 48/108 pixels shown, logFC -0.2 to 3.6, log10(p) 0.0 to 1.4	302
1	Cluster 318: 47/47 pixels shown, logFC 0.2 to 3.6, log10(p) 0.0 to 1.4	318
1	Cluster 370: 22/287 pixels shown, logFC -3.5 to 3.9, log10(p) 0.0 to 1.7	370
1	Cluster 471: 58/58 pixels shown, logFC 0.2 to 3.6, log10(p) 0.0 to 1.4	471
