group	fill	clickSelects
1	#FFFFFF	16
2	#FFFFFF	36
3	#FFFFFF	36
4	#FFFFFF	36
5	#FFFFFF	36
6	#FFFFFF	36
7	#FFFFFF	36
8	#FFFFFF	36
9	#FFFFFF	36
10	#FFFFFF	36
11	#FFFFFF	36
12	#FFFFFF	16
13	#FFFFFF	16
14	#FFFFFF	36
15	#FFFFFF	36
16	#FFFFFF	36
17	#FFFFFF	36
18	#FFFFFF	36
19	#FFFFFF	36
20	#FFFFFF	36
21	#FFFFFF	36
22	#FFFFFF	36
23	#FFFFFF	36
24	#FFFFFF	36
25	#FFFFFF	36
26	#FFFFFF	36
27	#FFFFFF	36
28	#FFFFFF	16
29	#FFFFFF	16
30	#FFFFFF	16
31	#FFFFFF	16
32	#FFFFFF	16
33	#FFFFFF	16
34	#FFFFFF	16
35	#FFFFFF	16
36	#FFFFFF	36
37	#FFFFFF	16
38	#FFFFFF	16
39	#FFFFFF	16
40	#FFFFFF	16
41	#FFFFFF	16
42	#FFFFFF	16
43	#FFFFFF	16
44	#FFFFFF	16
45	#FFFFFF	16
46	#FFFFFF	36
47	#FFFFFF	36
48	#FFFFFF	36
49	#FFFFFF	36
50	#FFFFFF	36
52	#FFFFFF	16
53	#FFFFFF	36
54	#FFFFFF	36
55	#FFFFFF	36
56	#FFFFFF	36
57	#FFFFFF	36
58	#FFFFFF	36
59	#FFFFFF	36
60	#FFFFFF	36
61	#FFFFFF	36
62	#FFFFFF	16
63	#FFFFFF	16
64	#FFFFFF	36
65	#FFFFFF	36
66	#FFFFFF	36
67	#FFFFFF	36
68	#FFFFFF	36
69	#FFFFFF	36
70	#FFFFFF	36
71	#FFFFFF	36
72	#FFFFFF	36
73	#FFFFFF	36
74	#FFFFFF	36
75	#FFFFFF	36
76	#FFFFFF	16
77	#FFFFFF	36
78	#FFFFFF	36
79	#FFFFFF	16
80	#FFFFFF	16
81	#FFFFFF	16
82	#FFFFFF	16
83	#FFFFFF	16
84	#FFFFFF	16
85	#FFFFFF	16
86	#FFFFFF	36
87	#FFFFFF	16
88	#FFFFFF	16
89	#FFFFFF	16
90	#FFFFFF	16
91	#FFFFFF	16
92	#FFFFFF	16
93	#FFFFFF	16
94	#FFFFFF	16
95	#FFFFFF	16
97	#FFFFFF	36
98	#FFFFFF	36
99	#FFFFFF	36
100	#FFFFFF	36
101	#FFFFFF	36
102	#FFFFFF	16
103	#FFFFFF	36
104	#FFFFFF	36
105	#FFFFFF	36
106	#FFFFFF	36
107	#FFFFFF	36
108	#FFFFFF	36
109	#FFFFFF	36
110	#FFFFFF	36
111	#FFFFFF	36
112	#FFFFFF	16
113	#FFFFFF	16
114	#FFFFFF	16
115	#FFFFFF	36
116	#FFFFFF	36
117	#FFFFFF	36
118	#FFFFFF	36
119	#FFFFFF	36
120	#FFFFFF	36
121	#FFFFFF	36
122	#FFFFFF	36
123	#FFFFFF	36
124	#FFFFFF	36
125	#FFFFFF	16
126	#FFFFFF	36
127	#FFFFFF	16
128	#FFFFFF	36
129	#FFFFFF	16
130	#FFFFFF	36
131	#FFFFFF	16
132	#FFFFFF	16
133	#FFFFFF	16
134	#FFFFFF	16
135	#FFFFFF	16
136	#FFFFFF	16
137	#FFFFFF	36
138	#FFFFFF	16
139	#FFFFFF	16
140	#FFFFFF	16
141	#FFFFFF	16
142	#FFFFFF	16
143	#FFFFFF	16
144	#FFFFFF	16
145	#FFFFFF	16
146	#FFFFFF	56
147	#FFFFFF	36
148	#FFFFFF	36
149	#FFFFFF	36
150	#FFFFFF	36
151	#FFFFFF	36
153	#FFFFFF	36
154	#FFFFFF	36
155	#FFFFFF	36
156	#FFFFFF	36
157	#FFFFFF	36
158	#FFFFFF	36
159	#FFFFFF	36
160	#FFFFFF	36
161	#FFFFFF	36
162	#FFFFFF	36
163	#FFFFFF	36
164	#FFFFFF	36
165	#FFFFFF	36
166	#FFFFFF	36
167	#FFFFFF	36
168	#FFFFFF	36
169	#FFFFFF	36
170	#FFFFFF	36
171	#FFFFFF	16
172	#FFFFFF	16
173	#FFFFFF	16
174	#FFFFFF	16
175	#FFFFFF	16
176	#FFFFFF	36
177	#FFFFFF	16
178	#FFFFFF	16
179	#FFFFFF	16
180	#FFFFFF	16
181	#FFFFFF	16
182	#FFFFFF	16
183	#FFFFFF	16
184	#FFFFFF	16
185	#FFFFFF	16
186	#FFFFFF	16
187	#FFFFFF	36
188	#FFFFFF	16
189	#FFFFFF	16
190	#FFFFFF	16
191	#FFFFFF	16
192	#FFFFFF	16
193	#FFFFFF	16
194	#FFFFFF	16
195	#FFFFFF	16
196	#FFFFFF	16
198	#FFFFFF	36
